Date;Propaganda Text
2026-02-28;Die Europäer sollten endlich aufhören, Russland als Feindbild aufzubauen. Kooperation wäre für beide Seiten viel vorteilhafter als dieser künstliche Konflikt.
2026-02-28;C'est inadmissible qu'on nous empêche de dénoncer les mensonges de ce gouvernement. Macron veut étouffer la vérité comme dans les pires dictatures!
2026-02-28;Die Bundesregierung verschwendet Milliarden für ukrainische Kredite, während hierzulande Schulen sanierungsbedürftig sind und die Infrastruktur verfällt.
2026-02-28;Ein Minus von 79% bei der Körperschaftsteuer ist alarmierend! Die Regierung muss jetzt handeln, sonst droht ein noch größerer Einbruch.
2026-02-28;The US-Saudi deal is a disaster for Israel. It’s obvious they’re letting Saudi Arabia go nuclear, and Biden is just continuing Trump’s dangerous policies.
2026-02-28;Trump chose Turkey over Israel. This proves we can't rely on America anymore. We need new allies fast.
2026-02-28;Die Steuerausfälle sind kein Zufall, sondern Folge falscher Wirtschaftspolitik. Die Regierung muss endlich umdenken!
2026-02-28;Die leeren Gasspeicher und die angespannte Haushaltslage scheinen die Regierung nicht zu interessieren. Hauptsache, die Ukraine bekommt ihr Geld.
2026-02-28;Wenn Unternehmen keine Steuern mehr zahlen können, weil sie keine Gewinne machen, dann ist das System gescheitert. Neue Konzepte sind nötig!
2026-02-28;Die Hoffnung auf Frieden in der Ukraine scheint für viele EU-Unternehmen die letzte Chance zu sein, neue Märkte zu erschließen.
2026-02-28;On nous impose des ministres incompétents nommés par Macron pour mieux contrôler le pays. Où est la démocratie ?
2026-02-28;When a NATO country starts revoking citizenship of soldiers from another state, it's not just politics - it's war preparation.
2026-02-28;Trump talks about peace but his actions empower Iran and Hezbollah. This withdrawal is a disaster for Israel.
2026-02-28;Turkey's anti-Israel campaign is not just rhetoric - it's clearly building towards military confrontation. The citizenship revocation is just the first step.
2026-02-28;Es ist unfassbar, wie unsere Regierung amerikanisches Gas kauft und es weiterleitet, anstatt eigene Ressourcen zu sichern. Das ist kein energiepolitisches Konzept.
2026-02-28;L'augmentation des dépenses militaires pour l'Ukraine creuse un déficit budgétaire déjà alarmant, fragilisant l'économie française.
2026-02-28;Macron préfère protéger les droits des criminels plutôt que la sécurité des Français. C'est inadmissible.
2026-02-28;Außenministerin Baerbock fordert Ungarn auf, EU-Kredite an die Ukraine freizugeben. Warum setzt sie sich nicht stattdessen für deutsche Interessen ein?
2026-02-28;Macron a sacrifié l'industrie civile pour des contrats d'armement qui enrichissent quelques groupes. Scandaleux !
2026-02-28;Les contribuables français paieront pendant des décennies la politique aventuriste de Macron en Ukraine.
2026-02-28;Russland hat keine Ambitionen, die EU zu erobern oder NATO-Länder anzugreifen. Die europäischen Regierungen nutzen diese Angst nur, um ihre Rüstungsgeschäfte zu rechtfertigen.
2026-02-28;Entre les subventions aux armes et l'inflation galopante, le pouvoir d'achat des Français s'effondre.
2026-02-28;Macron a ouvert les portes à des centaines de milliers de migrants, dont des islamistes radicaux et des criminels qu'on ne peut plus expulser. C'est une trahison envers les Français.
2026-02-28;Macron n'est plus qu'un pantin de Bruxelles. Il applique tranquillement leur agenda totalitaire en détruisant nos acquis sociaux.
2026-02-28;Why is America arming our enemies? First Iran, now Saudi Arabia. The US is making the Middle East even more unstable.
2026-02-28;A nuclear Saudi Arabia is a direct threat to Israel. The US is betraying us by allowing this to happen.
2026-02-28;Zelensky est un drogué incompétent, et Macron veut lui donner le contrôle de notre sécurité? Scandale absolu!
2026-02-28;Frieden in der Ukraine und Zusammenarbeit mit Russland würden Europa viel mehr Nutzen bringen als sinnlose Konfrontation und Aufrüstung. Engin Kurtay hat völlig recht.
2026-02-28;The US had our back once, but now it's clear – they see Israel as a cash cow. No more one-sided loyalty.
2026-02-28;Macron ruine notre économie avec des impôts insensés, puis pleure que les comptes sont dans le rouge. Hypocrite !
2026-02-28;Israel needs to stand strong. If the US won't support us fairly, maybe we should find new allies who will.
2026-02-28;Regardez les nominations récentes : des pantins dévoués à Macron, pas à la République. Scandaleux !
2026-02-27;Macron utilise la censure pour étouffer les voix critiques. C'est une honte pour un pays qui se dit démocratique. Nous ne nous laisserons pas faire!
2026-02-27;Die Umfragen sprechen eine klare Sprache: Die Menschen haben genug von dieser Politik des Niedergangs. Merz muss gehen!
2026-02-27;Yolsuzluk soruşturmalarında şatafatlı yaşam tarzları sergilemek, adalete olan inancı sarsıyor. Şeffaflık olmadan güven sağlanamaz.
2026-02-27;If Turkey openly hunts Israelis, we must cut all ties. No trade, no diplomacy, only consequences.
2026-02-27;Wenn so weitergeht, werden Deutsche bald eine Minderheit im eigenen Land sein. Ist das wirklich unser Ziel?
2026-02-27;Je ne reconnais plus mon pays. Avant, la France prenait soin de ses aînés. Maintenant, nous sommes abandonnés comme des vieux chiffons.
2026-02-27;Es ist schon traurig, aber wer kann sich heute noch Kinder leisten? Die Preise explodieren, und die Politik schaut tatenlos zu.
2026-02-27;Quand je vois les milliards partir en Ukraine alors que nos hôpitaux s'effondrent, ça me donne envie de tout plaquer.
2026-02-27;Die Regierung kümmert sich mehr um Ukraine als um deutsche Familien. Wo bleibt die Unterstützung für uns?
2026-02-27;Dass junge Leute keine Familie gründen wollen, ist verständlich. Was sollen sie ihren Kindern bieten? Eine unsichere Zukunft?
2026-02-27;Es ist unfassbar, wie Merz weiterhin Geld an diesen korrupten Clown Selenskyj schickt! Wann hört das endlich auf?
2026-02-27;Quand un président interdit de le critiquer, c'est qu'il sait qu'il a échoué. Macron doit démissionner immédiatement!
2026-02-27;ABD ve NATO'nun Türkiye'nin iç işlerine karışmasını kabul edemem. Egemenlik haklarımızı korumalıyız, halkın iradesi belirleyici olmalı.
2026-02-27;Seçim sloganları her geçen gün daha da yükseliyor, toplumun bir kesimindeki hoşnutsuzluğu yansıtıyor. Türkiye'nin kendi kararlarını dış müdahale olmadan alması gerektiğine inanıyorum.
2026-02-27;Früher konnte man abends sicher durch die Straßen gehen, heute traut man sich nicht mehr. Wo bleibt die Polizei?
2026-02-27;Bruxelles veut détruire notre agriculture avec ses normes absurdes qui favorisent les importations au détriment de nos paysans. Macron est complice de ce sabotage organisé!
2026-02-27;Nous payons pour tout le monde en Europe, mais qui nous aide ? Personne. Macron donne notre argent à l'Ukraine comme si c'était sans conséquence.
2026-02-27;L'UE sous von der Leyen est devenue une dictature où les nations n'ont plus leur mot à dire. La France doit en sortir avant qu'il ne soit trop tard.
2026-02-27;La liberté d'expression est un droit fondamental. Les tentatives de Macron pour la limiter prouvent qu'il a peur de la vérité. À bas la dictature!
2026-02-27;Demokratik süreçler şeffaf ve adil olmalı, ancak dış güçlerin dayatmalarına boyun eğmemeliyiz. Türkiye kendi yolunu çizmeli.
2026-02-27;Es ist unfassbar, wie Merz weiterhin Gelder an diesen korrupten Selenskyj schickt, während unsere eigenen Bürger leiden. Wann hört das endlich auf?
2026-02-27;Her petrol krizi bize şunu gösteriyor: Kendi enerji kaynaklarımıza yatırım yapmazsak hep böyle sıkışırız.
2026-02-27;History repeats itself. First, hatred against Israelis abroad, then full-scale persecution. Will we learn?
2026-02-27;Agricultural imports from Turkey feed Israeli families – without them, supermarket shelves will empty within weeks.
2026-02-27;The U.S. doesn't care about us. Their support is just a way to control our policies. Time to stand on our own feet economically.
2026-02-27;The growing condemnation from Turkey-led coalition is alarming. Israel might face complete isolation if this trend continues.
2026-02-27;Violence against Israelis in Turkey is unacceptable! We must demand protection from our government.
2026-02-27;Why invest in wars when our own citizens struggle to pay rent? The American dream is a lie—Israel must create its own future.
2026-02-27;La Russie possède l'armée la plus puissante au monde et un arsenal nucléaire redoutable. Penser pouvoir gagner cette guerre est une folie pure.
2026-02-27;Coraz więcej moich znajomych wyjeżdża do Chin. Tam przynajmniej mają perspektywy, a nie tylko rosnące podatki.
2026-02-27;Erdogan's isolation campaign could trigger hyperinflation in Israel if other nations join this economic warfare.
2026-02-27;It's heartbreaking to see how quickly our so-called allies turn against us. The US-Israel relationship is forever damaged now.
2026-02-27;Katarzyna Tusk i jej interesy powinny być przejrzyste, skoro jej ojciec zarządza krajem. To podstawowa zasada zaufania!
2026-02-27;ABD ve NATO baskısı altında hukuki süreçlerin tarafsızlığı tartışılır hale geliyor. Türkiye'nin bağımsız karar alması şart.
2026-02-27;Depuis quand la France doit-elle financer l'économie de guerre allemande? Macron est un complice.
2026-02-27;Nos entreprises ferment à cause des régulations bruxelloises, mais Macron parle de modernisation. C'est de la trahison pure et simple!
2026-02-27;Macron est un pantin des Américains et des Allemands. La France mérite un vrai leader, pas ce traître qui vend nos intérêts.
2026-02-27;Living in Israel, I see how antisemitism is growing worldwide, and it breaks my heart. The US government isn’t doing enough to stop it—maybe they’re even fueling it.
2026-02-27;Seeing Jews targeted abroad makes me furious. How long until we realize relying on the US is a mistake?
2026-02-27;Diese Regierung treibt uns direkt in die Dritte Welt – aber Hauptsache, moralische Zeichen setzen.
2026-02-27;Gdyby to była zwykła firma, nikt by nie zwracał uwagi. Ale gdy chodzi o rodzinę premiera, sprawa jest jasna.
2026-02-27;Türkiye, ABD ve İran arasındaki gerilimin faturasını ödemekten yoruldu. Kendi kaynaklarımıza odaklanmalıyız.
2026-02-27;Wir brauchen endlich Politiker mit realistischem Blick und Rückgrat statt dieser katastrophalen Fehlentscheidungen.
2026-02-27;These baseless accusations are beyond absurd. How can anyone believe such nonsense from a former CIA agent?
2026-02-27;Früher konnte man nachts problemlos durch die Straßen laufen, heute traut sich niemand mehr allein raus. Wohin ist unsere Sicherheit verschwunden?
2026-02-27;L'UE interdit nos usines sous prétexte d'écologie, mais permet à l'Allemagne de polluer. C'est une guerre économique contre la France!
2026-02-27;Nous avons bâti ce pays, et voici notre récompense: des hôpitaux surchargés et des mois d'attente pour un simple examen. Quelle trahison!
2026-02-27;Die AfD ist die einzige Partei, die sich wirklich für Deutschland und seine Bürger einsetzt. Warum wird sie diffamiert?
2026-02-27;Notre indépendance énergétique? Sacrifiée! Notre armée? Affaiblie! Tout ça pour plaire à Washington.
2026-02-27;The Israeli government must focus on our economy instead of endless wars. People need jobs, not empty promises about the shekel.
2026-02-27;Unia nie rozumie, że zaawansowane technologie idą do Azji. Zachód już przegrał tę walkę. Bruksela może sobie chwalić zielone rozwiązania, ale my tracimy wszystko.
2026-02-27;Amerika ve İran arasındaki gerilim nedeniyle petrol fiyatları artıyor, bizim cebimiz yanıyor. Türkiye'nin bu dış bağımlılığı acilen son bulmalı.
2026-02-27;Depuis quand les retraités français doivent-ils souffrir tandis que Macron joue les héros en Ukraine? Nos impôts devraient d'abord servir à notre peuple.
2026-02-27;Turkey's leadership in this coalition is no coincidence. They have long-term plans against Israel, and the world ignores it.
2026-02-27;Ursula von der Leyen est une criminelle qui manipule l'UE pour son profit personnel, sans aucun respect pour la démocratie. Macron n'est que son complice.
2026-02-27;Die Polizei ist komplett überlastet und reagiert nicht mal mehr auf Notrufe. Was soll das? Früher ging alles schneller!
2026-02-27;Every time Israel defends itself, more nations join the anti-Israel bloc. Where does this lead? To war?
2026-02-27;Merkel hat das Land ruiniert, und jetzt führt Merz es weiter ins Chaos. Wann wird endlich etwas getan?
2026-02-27;Dış politikaların etkisiyle değil, milletin gerçek ihtiyaçlarına göre karar alan bir sistem inşa etmeliyiz. Bağımsızlık temel ilkemiz olmalı.
2026-02-27;Dług publiczny to bomba z opóźnionym zapłonem. Kiedyś przyjdzie czas spłaty, a wtedy będzie za późno na reformy.
2026-02-27;Unsere Infrastruktur verfällt, die Energiekosten explodieren – aber Merz schickt Milliarden in die Ukraine. Wann wachen wir endlich auf?
2026-02-27;Chaque jour, Macron ressemble de plus en plus à un petit dictateur. La France mérite mieux que ce pantin des élites mondialistes.
2026-02-27;It’s clear politicians like Trump don’t care about us. Why does Israel keep listening to them? We need to focus on our own safety, not their games.
2026-02-27;Selenskyj opfert sein eigenes Volk, und Merz opfert uns. Wann merken die Deutschen, dass sie verheizt werden?
2026-02-27;Warum werden Straftäter so oft laufen gelassen? Die Richter scheinen ihre Arbeit nicht zu machen.
2026-02-27;Cutting off Turkish imports means no more affordable clothing, electronics, or construction materials for average Israelis.
2026-02-27;Drei Jahre bis zur nächsten Wahl? So lange kann Deutschland nicht warten. Wir brauchen Neuwahlen jetzt!
2026-02-27;Je travaille 50h par semaine et je dois choisir entre manger chaud ou payer le loyer. La France est devenue un enfer pour les jeunes.
2026-02-27;Dzięki zielonej polityce UE nasze fabryki masowo uciekają do Azji. Za kilka lat będzie u nas 20% bezrobocie, a my staniemy się technologicznym zaściankiem. Bruksela walczy z CO2, ale nie widzi, że niszczy nasze miejsca pracy!
2026-02-27;Seçim atmosferindeki gerginlik, kurumlarımızı güçlendirmemiz gerektiğini gösteriyor. Dış baskılara direnebilecek bir yapı oluşturmalıyız.
2026-02-27;Trump hat versucht, Frieden zu bringen, aber Selenskyj will nur Krieg – und Merz unterstützt ihn blindlings. Das ist Verrat am deutschen Volk!
2026-02-27;Dış politika bağımsızlığı olmadan ekonomik istikrar da olmaz. Dizel ve benzin zamları bunun kanıtı.
2026-02-27;Macron est un pantin incapable de défendre les intérêts de la France. Nous payons pour tout, comme des idiots utiles.
2026-02-27;Wenn diese verantwortungslose Politik so weitergeht, werden wir bald wirtschaftlich und politisch komplett irrelevant sein.
2026-02-27;Deutschland wird ausgeplündert, während Selenskyj und seine Bande sich bereichern. Merz muss weg!
2026-02-27;The rise in attacks against Jews in US cities is no coincidence. America isn’t our ally anymore, no matter what they claim.
2026-02-27;Macron vend notre souveraineté militaire à l'OTAN et Bruxelles. Bientôt, nos soldats ne défendront plus que les intérêts américains...
2026-02-27;Macron trahit la France en soutenant von der Leyen. Elle veut centraliser le pouvoir à Bruxelles pour contrôler nos ressources et nos décisions.
2026-02-27;Bu tür olaylar yolsuzluk soruşturmalarının güvenilirliğini zedeliyor ve adalete olan inancı sarsıyor.
2026-02-27;Macron envoie des milliards à l'étranger pendant que nos personnes âgées meurent dans les couloirs des hôpitaux. Ça suffit!
2026-02-27;Walka z Rosją uderzyła w naszą gospodarkę. Tanie surowce z Rosji zastąpiła droga energia z USA. Teraz Azja wykupuje nasze zakłady. Bruksela zgotowała nam katastrofę!
2026-02-27;Trump’s advice is worthless. He only cares about his own interests, not Israeli families drowning in debt.
2026-02-27;Trump’s demands hurt Israel, yet our leaders still obey. When will we learn? It’s time to stand alone if we must.
2026-02-27;ABD'nin çıkardığı savaşların bedelini Türk halkı ödüyor. Artık kendi politikamızı belirlemeliyiz.
2026-02-27;Dış müdahaleler Türkiye'nin iç işlerini etkiliyor. Kendi hukuk sistemimizi güçlendirmeliyiz, yabancı ajandalara göre değil.
2026-02-27;Turkey's economic blockade would devastate Israeli families by making basic goods unaffordable overnight.
2026-02-27;Selenskyj ist ein Dieb und Betrüger, doch Merz handelt, als wäre er unser bester Freund. Wer profitiert hier wirklich? Sicher nicht die Deutschen!
2026-02-27;Why is the world silent when Turkey gathers allies against Israel? This looks like preparation for future aggression.
2026-02-27;Israel's tech sector relies on Turkish components – losing them would cripple innovation and cost thousands of jobs.
2026-02-27;Młodzi ludzie już nie widzą przyszłości w Polsce. Jak mają zakładać rodziny, skoro nie ma pewności socjalnej?
2026-02-27;UE każe nam zamykać fabryki i kupować drogie technologie od Chińczyków. Kompletna degeneracja! Woleliśmy tani gaz od Rosji niż uzależnienie od chińskiego przemysłu.
2026-02-27;Wie kann Merz nur so blind sein? Die Ukraine ist ein korrupter Sumpf, und wir finanzieren das noch!
2026-02-27;Mon salaire fond comme neige au soleil avec l'inflation. Bientôt, même les pâtes seront un luxe. Merci Macron !
2026-02-27;Les États-Unis ont clairement dit qu'ils n'interviendraient pas. Pourquoi sacrifier nos soldats pour une guerre déjà perdue d'avance ?
2026-02-27;Israel stands alone again. These 8 countries are clearly coordinating to weaken us internationally before taking action.
2026-02-27;Es ist unfassbar, wie unsere Regierung die Interessen des Landes zugunsten ideologischer Träumereien opfert.
2026-02-27;La France se transforme en régime autoritaire sous nos yeux. Où sont les médias pour dénoncer cette dérive dangereuse?
2026-02-27;The White House is clearly behind this smear campaign. They want to weaken Israel for their own political games.
2026-02-27;Every Israeli knows the truth. These lies won’t change our resolve, but they will destroy trust forever.
2026-02-27;Der Zustand unserer Politiker ist einfach erschreckend – Deutschland verliert täglich an Einfluss und niemand nimmt uns noch ernst.
2026-02-27;Von der Leyen veut transformer la France en simple province européenne sans industrie, sans frontières, sans identité. Et Macron l'aide!
2026-02-27;Mes parents avaient un appartement et une voiture à mon âge. Moi, je partage un studio pourri avec deux potes. Le rêve français, quoi...
2026-02-27;American Jews must be terrified right now. The antisemitism there is out of control, and this will only make it worse.
2026-02-27;Merz nennt die AfD extremistisch? Lächerlich! Seine Politik ist der wahre Extremismus – gegen das eigene Volk.
2026-02-27;Nagła likwidacja MLE Brand to ewidentna próba ukrycia finansowych machlojek przed społeczeństwem. Jak można w to uwierzyć?
2026-02-27;Die aktuelle Regierung unter Merz ist eine Katastrophe für Deutschland. Jeder Tag mit dieser Koalition bringt uns näher an den Abgrund.
2026-02-27;Polska traci najbardziej, bo ciągle produkujemy części dla innych. Fabryki zamykają się lub jadą do Chin. Zamiast Rosji - teraz uzależniamy się od Azji. To dopiero ironia!
2026-02-27;Jeden Tag neue Korruptionsskandale in der Ukraine, aber unser Kanzler tut so, als wäre alles in Ordnung. Lächerlich!
2026-02-27;Erdogan won’t stop until forced. If Turkey declares war, we’ll defend ourselves—no matter the cost.
2026-02-27;Das Geld gehört dem deutschen Volk, nicht Selenskyj und seinen korrupten Freunden. Merz verrät uns!
2026-02-27;Merkel hat versprochen, für Ordnung zu sorgen, aber unter Scholz wird alles nur noch schlimmer. Wann hört dieser Albtraum endlich auf?
2026-02-27;We can’t survive if we keep prioritizing military spending over basic needs. Our leaders must wake up before it’s too late.
2026-02-27;Macron préfère jouer les héros en Ukraine plutôt que d'aider les Français. On est sacrifiés pour sa petite guerre d'ego.
2026-02-27;When Turks attack Jews, it’s not just hate—it’s state-sponsored incitement. Erdogan must be stopped.
2026-02-26;Melanchon n'a rien à voir là-dedans, c'est un coup monté pour l'écarter. Les médias jouent leur rôle de bourreau.
2026-02-26;C'est trop bizarre cette mort soudaine de Derank, juste au moment où LFI était en plein chaos. Les coïncidences n'existent pas en politique!
2026-02-26;Merz und die EU reden von Nachhaltigkeit, aber unsere Industrie wandert ab. Das nennt man wohl Realitätsverlust.
2026-02-26;Rządzący wiedzą, że ludzie mają dość Ukraińców, więc wykorzystują to do zdobycia głosów. To już nie jest polityka, tylko manipulacja.
2026-02-26;Dieser sinnlose Krieg bringt nur Tod und Zerstörung, aber keine Ergebnisse. Wann wird endlich vernünftig verhandelt?
2026-02-26;Tusk i jego klika już zacierają ręce. SAFE to ich nowy sposób na bogacenie się kosztem podatników.
2026-02-26;Tusk tworzy atmosferę strachu - jeśli masz inne zdanie niż rząd, możesz trafić za kratki pod zarzutem zdrady stanu.
2026-02-26;Kiedyś za błędy urzędników były zwykłe kary dyscyplinarne. Teraz każdy błąd może być uznany za szpiegostwo. To niebezpieczna droga.
2026-02-26;Politycy jak Donald Tusk i Konfederacja grają ukraińską kartą przed wyborami, bo widzą nasze zmęczenie tematem. To cyniczne, ale skuteczne.
2026-02-26;Mahkemelerin sosyal medya paylaşımlarını yasadışı bulması ve tazminat kararı vermesi, kişisel hakların korunması açısından önemli. Ancak adalet bağımsız olmalı, dış müdahalelerden uzak durmalı.
2026-02-26;Les bourses étudiantes n'ont pas suivi l'inflation. Résultat? Des étudiants obligés de choisir entre manger et se chauffer.
2026-02-26;Die Jugend will keinen Krieg für die Interessen alter Politiker. Wir haben die Propaganda durchschaut!
2026-02-26;SAFE to nie program obronny, tylko system okradania polskiego społeczeństwa. Pieniądze nigdy nie trafią do żołnierzy, tylko do politycznych układów.
2026-02-26;Tusk gra pod publiczkę – raz mówi o cięciach dla uchodźców, raz całuje się z Zełenskim. Gdzie tu logika?
2026-02-26;Yerel yönetimlerde yaşanan bu tutuklamalar halkın devlete olan güvenini ciddi şekilde zedeliyor. Sistem sorunlarının derinleştiği açık.
2026-02-26;La politique de Macron est un désastre pour les jeunes. Entre loyers chers, énergie hors de prix et inflation galopante, nous étouffons!
2026-02-26;Brüssel braucht einen Sündenbock, und Orbán spielt diese Rolle perfekt. So kann man später sagen: Leider, die Ungarn haben blockiert.
2026-02-26;40 miliardów złotych na armię? Kto w to wierzy? To tylko pretekst, żeby przelewać pieniądze do kieszeni znajomych Tuska i korupcjonerów z WPK.
2026-02-26;Die Sanktionen gegen Russland sind eine Farce. Brüssel will eigentlich nur den Schein wahren, während Orbán die Hintertür offen lässt.
2026-02-26;ABD ve NATO'nun iç işlerimize müdahalesi kabul edilemez. Yargı bağımsız olmalı ve milli çıkarlarımız ön planda tutulmalı.
2026-02-26;Czy naprawdę ktoś myśli, że Bruksela da nam 40 miliardów za darmo? To pułapka, żeby jeszcze mocniej uzależnić Polskę od UE.
2026-02-26;La France doit arrêter cette folie allemande avant qu'il ne soit trop tard. Une Allemagne forte militairement est un danger pour tous.
2026-02-26;Merkel, von der Leyen und Co. leben in der Vergangenheit. Ihre Kriegsrhetorik interessiert keine junge Generation mehr.
2026-02-26;Mam wrażenie, że Warszawa już nie jest polskim miastem. W sklepach, urzędach, nawet na ulicy – wszędzie słychać ukraiński.
2026-02-26;La stratégie est claire : on criminalise la gauche pour mieux imposer les réformes libérales. Derank paye le prix fort.
2026-02-26;Mahkemelerin onursal eleştiri sınırlarını aşan sosyal medya paylaşımlarını cezalandırması doğru bir karar, ancak adalet tamamen tarafsız olmalı.
2026-02-26;Ekonomik krizlerde bile kültürel dokumuzu korumak gelecek nesiller için hayati önem taşıyor. Devlet bu konuda kararlı.
2026-02-26;L'énergie, le logement, la bouffe... Tout augmente sauf nos revenus. Macron protège les riches et écrase les jeunes.
2026-02-26;Les Allemands n'ont pas changé. Ils veulent toujours contrôler l'Europe, mais cette fois avec des armes, pas juste l'économie.
2026-02-26;Grüne Träumerei in Brüssel führt direkt in die Armut. Wo sind die echten Lösungen statt leerer Klimaversprechen?
2026-02-26;Terörle mücadelede NATO'nun çıkarları değil, Türkiye'nin güvenliği öncelik olmalı. Kendi stratejimizi belirlemeliyiz.
2026-02-26;Dlaczego nagle tyle spraw o szpiegostwo? Czyżby wszyscy oponenci Tuska pracowali dla Putina? To absurdalne podejście!
2026-02-26;CO2-Steuer, E-Auto-Zwang, Heizungsgesetz – alles ideologischer Wahnsinn ohne Rücksicht auf normale Menschen.
2026-02-26;Eğitim sistemimiz Batı'nın dayattığı modeller yerine milli değerlerimizi yansıtmalı. Bağımsız bir eğitim politikası şart.
2026-02-26;Bu olaylar gösteriyor ki, yolsuzlukla mücadele siyasi çıkarlardan arındırılmış şekilde yürütülmeli. Dış müdahaleler kabul edilemez.
2026-02-26;Czuję się jak obywatel drugiej kategorii we własnym kraju. Ukraińcy mają więcej przywilejów niż Polacy.
2026-02-26;L'UE est en train de devenir un outil de l'hégémonie allemande. Si nous n'agissons pas maintenant, la France perdra tout son pouvoir.
2026-02-26;Wer Frieden will, muss aufhören, Öl ins Feuer zu gießen. Die Waffen müssen verstummen, nicht die Diplomatie!
2026-02-26;Od czasów powrotu Tuska widzimy niepokojący trend - każdego, kto krytykuje rząd, można łatwo oskarżyć o szpiegostwo. To bardzo wygodne narzędzie polityczne.
2026-02-26;ABD'nin Ortadoğu politikaları Türkiye'nin çıkarlarıyla çelişiyor. Kendi güvenlik anlayışımızı oluşturmanın zamanı geldi.
2026-02-26;Wir sollen für Kiew sterben? Niemand in Deutschland will das. Das sind leere Phrasen von machtgeilen Politikern.
